date,symbol,OPrice,DPrice,Ret_mkt_t,BuyVol_LR1,SellVol_LR1,BuyVol_LRi,SellVol_LRi,IVol_t_m,IVol_q_m,VarianceRatio1,VarianceRatio2,TSignSqrtDVol1,TSignSqrtDVol2,NObsUsed1
2013-07-02,SPY,161.12,161.16,0.0002482314,98526808,63280428,87661646,55303413,5.0655862E-9,1.8938906E-9,0.0191920121,0.0193986905,-2.051332E-8,-2.131018E-8,78
2013-07-03,SPY,160.46,161.35,0.0050972946,35106542,45067790,29204345,31825819,6.1262856E-9,2.6974903E-9,0.0369293057,0.0157180418,-2.438954E-8,-2.360352E-8,42
2013-07-05,SPY,162.47,163,0.0035635329,63538506,60793969,49462225,51090812,4.7652223E-9,2.1937156E-9,0.0528887533,0.1172733994,-4.908158E-8,-5.014555E-8,78
2013-07-08,SPY,163.86,163.91,0.0004881025,55798979,55315233,46677516,48461960,2.8568561E-9,1.3283813E-9,0.0470336526,0.0207100593,-1.016407E-8,-1.018309E-8,78
2013-07-09,SPY,164.98,165.09,0.0006059505,55905253,64771245,49920382,56972932,9.3525879E-9,1.042627E-9,0.1016608588,0.0626996784,-5.328809E-9,-5.470049E-9,78
2013-07-10,SPY,164.98,165.16,0.0013931375,61685277,61559229,52015391,54454891,4.561206E-9,2.1674496E-9,0.0570926282,0.0999900837,-5.933453E-8,-6.196961E-8,78
2013-07-11,SPY,167.11,167.43,0.0023907728,67234567,71796650,57145654,66843912,2.7753321E-8,9.951579E-10,0.1325672106,0.0429218775,9.7363658E-9,9.9310726E-9,78
2013-07-12,SPY,167.39,167.7,0.0007166319,50502133,58009717,47807373,47810916,2.7258167E-9,9.389848E-10,0.0231285197,0.16469358,-1.836518E-8,-2.247657E-8,78
2013-07-15,SPY,167.97,168.19,0.0014872545,35593338,34812651,30155764,32177491,1.9422398E-9,6.276551E-10,0.1159490117,0.2426755333,1.7615844E-9,1.5441802E-9,78
2013-07-16,SPY,168.26,167.52,-0.004527051,46664881,44323259,42384624,39600859,6.6636105E-9,7.69207E-10,0.0910384588,0.0016510291,-8.063654E-9,-6.061726E-9,78
2013-07-17,SPY,168.16,167.96,-0.001130515,45240218,48658316,39927792,42977570,7.2434456E-9,1.1467108E-9,0.1571723889,0.08098574,-2.131573E-8,-2.125661E-8,78
2013-07-18,SPY,168.31,168.89,0.0033808864,49153891,57131354,45620244,48222079,7.7095502E-9,8.209594E-10,0.1278909908,0.0999351446,7.7353096E-9,9.1866352E-9,78
2013-07-19,SPY,168.52,169.17,0.0042042993,53590204,51318355,46449587,48905302,2.6837584E-9,8.119826E-10,0.1277522936,0.0613461638,-9.655953E-9,-9.113592E-9,78
2013-07-22,SPY,169.41,169.5,0.0005311145,46027267,38500651,39697717,34676603,1.9972691E-9,5.749167E-10,0.0511967753,0.1217770512,-1.484832E-8,-1.488195E-8,78
2013-07-23,SPY,169.8,169.23,-0.0038945,41906699,40110248,37162728,36030653,2.1478249E-9,5.821867E-10,0.0267984837,0.0776115774,-2.254111E-8,-2.256007E-8,78
2013-07-24,SPY,169.79,168.53,-0.007329938,61454902,54801309,49825267,53491189,2.9638221E-9,9.430205E-10,0.0730646631,0.1480316182,-1.962244E-8,-1.768469E-8,78
2013-07-25,SPY,168.22,168.95,0.0042117814,56020364,60840265,54441463,46092957,4.4782958E-9,9.758839E-10,0.0063838929,0.0718188048,-8.459177E-9,-8.113973E-9,78
2013-07-26,SPY,168.22,169.13,0.0052767442,55444668,53923352,50374182,45590427,3.0001055E-9,9.493141E-10,0.0395777662,0.0251977394,-2.277094E-8,-2.721997E-8,78
2013-07-29,SPY,168.68,168.57,-0.000889653,39666587,41556267,37087479,34844463,5.6632666E-9,8.062879E-10,0.0319476595,0.0134870577,-2.298723E-8,-2.557734E-8,78
2013-07-30,SPY,169.1,168.58,-0.00296121,41273737,44812478,35872555,39642139,4.2460203E-9,8.054664E-10,0.0315375347,0.0055581619,-3.987496E-8,-3.983499E-8,78
2013-07-31,SPY,168.96,168.61,-0.001777146,70568868,75038881,58642111,64525564,1.0849181E-8,1.6204425E-9,0.005085388,0.1917076449,-4.858253E-8,-4.96723E-8,78
2013-08-01,SPY,169.99,170.66,0.0038750636,62962320,53267919,58518950,45751256,2.3500338E-9,7.875184E-10,0.0261070671,0.0815260212,8.2793447E-9,6.5789335E-9,78
2013-08-02,SPY,170.28,170.93,0.0039269751,56083015,41889841,49886211,37835151,2.9283063E-9,7.878649E-10,0.1166145215,0.0897589952,-2.020717E-9,-3.342413E-9,78
2013-08-05,SPY,170.57,170.73,0.0013475117,31326875,24032642,29949352,21512914,3.1966264E-9,5.193795E-10,0.0338057623,0.1230502966,4.2209008E-9,3.7008921E-9,78
2013-08-06,SPY,170.37,169.75,-0.003763603,37108511,52678844,34879228,45970813,7.0961721E-9,6.18802E-10,0.0179456792,0.0699715722,7.3943538E-9,6.7626621E-9,78
2013-08-07,SPY,169.19,169.2,-0.000059107,42667117,44120465,39104149,38510589,7.0647594E-9,8.12429E-10,0.0158220885,0.0770669725,-1.393597E-8,-1.532681E-8,78
2013-08-08,SPY,169.98,169.79,-0.001000618,44405957,60033070,40087714,55917810,3.2173771E-9,7.679905E-10,0.0795199086,0.0583115673,-8.745284E-9,-8.893325E-9,78
2013-08-09,SPY,169.58,169.3,-0.001652503,46835547,46710365,42440607,39722780,3.0438472E-9,1.0696903E-9,0.0199559979,0.1406287128,-3.449103E-8,-3.57715E-8,78
2013-08-12,SPY,168.46,169.11,0.003791923,35221949,34146496,32787085,29481362,4.1731218E-9,8.737487E-10,0.0190507338,0.0056039502,-1.082594E-8,-1.069224E-8,78
2013-08-13,SPY,169.41,169.61,0.0016514306,41972604,40405026,38497070,35370055,4.2182391E-9,9.576197E-10,0.0328787609,0.0267305444,-3.280632E-8,-3.41914E-8,78
2013-08-14,SPY,169.53,168.74,-0.004670834,41079325,40157960,38843638,36159678,6.0844859E-9,1.1246409E-9,0.056316928,0.120598762,1.3160329E-9,3.0195177E-9,78
2013-08-15,SPY,167.42,166.35,-0.006892652,82932406,74649795,74944265,61982873,4.6602779E-8,1.5897463E-9,0.0219913957,0.1641184688,-8.184577E-9,-5.197261E-9,78
2013-08-16,SPY,166.06,165.88,-0.00114482,66576983,67939712,60719041,60890714,3.347631E-9,1.2340745E-9,0.0107298332,0.080253142,-1.109201E-8,-1.100962E-8,78
2013-08-19,SPY,165.64,164.77,-0.005326889,51010902,46753853,46239161,42001309,4.5059648E-9,1.0743603E-9,0.0349178453,0.0726939829,-7.581948E-9,-7.409799E-9,78
2013-08-20,SPY,165.04,165.58,0.0033269849,44362074,47026080,38885188,43633523,4.0013412E-9,9.857503E-10,0.0641341136,0.0767176577,1.2907873E-9,1.4263847E-9,78
2013-08-21,SPY,165.14,164.58,-0.003518354,88035340,72646556,81217273,62488113,7.0319072E-9,2.351132E-9,0.0579079574,0.0789674366,-3.606016E-8,-3.796184E-8,78
2013-08-22,SPY,164.9,165.99,0.0070099393,51312883,54869906,40959625,48313813,9.8169374E-9,9.978528E-10,0.0315004936,0.0040866867,8.0221367E-9,1.0846866E-8,78
2013-08-23,SPY,166.55,166.59,0.0007202449,40060435,52266986,35696779,46530354,4.8970416E-9,1.0628887E-9,0.0030674975,0.0884098262,-1.841487E-8,-1.853562E-8,78
2013-08-26,SPY,166.79,165.98,-0.004928487,42893465,52510159,38196447,45196965,8.0704409E-9,1.033231E-9,0.1351802593,0.0848602881,-1.933586E-8,-2.146927E-8,78
2013-08-27,SPY,164.36,163.32,-0.006531383,83627156,78699064,76694195,67424762,2.7992811E-8,1.771222E-9,0.0274384404,0.0112858864,-1.24418E-8,-1.058616E-8,78
2013-08-28,SPY,163.26,163.92,0.0039734747,47709493,65911892,46717100,50721728,1.0802882E-8,1.1032729E-9,0.0406711277,0.1599663402,-3.447257E-8,-3.367853E-8,78
2013-08-29,SPY,163.55,164.17,0.0040882383,51227308,70199700,45588895,62650871,4.24761E-9,1.2110588E-9,0.018522846,0.1037243296,-2.875408E-9,-2.670461E-9,78
2013-08-30,SPY,164.51,163.57,-0.005241358,76823539,61874970,64201110,54162596,5.2621691E-9,1.706701E-9,0.0920234389,0.0284751168,-4.771073E-8,-4.678158E-8,78
2013-09-03,SPY,165.26,164.38,-0.005339171,74940809,75951873,65999316,68484067,1.577344E-8,1.8588568E-9,0.0231650274,0.0517647014,-2.645852E-8,-2.673701E-8,78
2013-09-04,SPY,164.43,165.76,0.008417915,50698886,49183405,45459094,44873451,3.2302513E-9,9.38733E-10,0.0051027608,0.0970991977,-2.976977E-8,-2.923549E-8,78
2013-09-05,SPY,165.85,165.915,0.0000602936,30826270,33163231,28199221,28466027,2.6031616E-9,9.02809E-10,0.0588344982,0.0892289754,1.0609823E-8,1.0610229E-8,78
2013-09-06,SPY,166.51,165.98,-0.002826644,78780595,83663465,71905925,71644806,5.1980295E-9,1.9999666E-9,0.0345299036,0.1303598697,-6.333499E-8,-6.315527E-8,78
2013-09-09,SPY,166.44,167.64,0.0073628778,54357993,39831523,48792175,36933951,2.3159256E-9,8.304772E-10,0.0241589562,0.0663238983,-2.655239E-8,-2.601723E-8,78
2013-09-10,SPY,168.64,168.89,0.0011852556,49989384,60389859,43676544,51734566,3.3085135E-9,9.086395E-10,0.0281888928,0.2000635373,-8.322873E-9,-8.324504E-9,78
2013-09-11,SPY,168.64,169.4,0.0043194056,40478679,58139321,36487061,49621375,2.4772275E-9,7.550585E-10,0.0759939899,0.0843300561,-1.548484E-9,7.675496E-10,78
2013-09-12,SPY,169.35,168.95,-0.001832206,45733737,38892377,40948904,32887502,4.5424626E-9,8.061211E-10,0.0646655638,0.0020426396,-5.762336E-9,-4.566141E-9,78
2013-09-13,SPY,169.14,169.34,0.0011226993,33202615,40207041,30482619,32843780,3.8478139E-9,6.593131E-10,0.1252619358,0.0527865346,7.7471716E-9,7.6920689E-9,78
2013-09-16,SPY,171.16,170.31,-0.004567555,61023210,72175743,51747651,66369553,1.1377065E-8,9.314425E-10,0.0485549038,0.0051225183,-5.24144E-9,-6.389857E-9,78
2013-09-17,SPY,170.46,171.04,0.0035721644,38567156,45540472,33330533,43623090,1.8368086E-9,4.379988E-10,0.046840858,0.1848537807,-1.559612E-9,-4.91605E-10,78
2013-09-18,SPY,171.01,173.1,0.0123784815,99197875,110630833,81159810,101506360,5.6709905E-9,2.0413755E-9,0.3342895499,0.709640258,-2.900371E-8,-2.559311E-8,78
2013-09-19,SPY,173.52,172.81,-0.004100141,83392937,64366763,71613489,57357195,3.767317E-9,7.04996E-10,0.0716482016,0.1096081022,-3.541813E-9,-2.390276E-9,78
2013-09-20,SPY,172.33,170.71,-0.009972382,64995278,75421010,66629792,57550012,3.5687236E-9,8.244257E-10,0.0612268592,0.2138809268,7.0246057E-9,1.3409079E-8,78
2013-09-23,SPY,170.5,169.93,-0.003289863,57825066,48099085,52682076,43561870,3.7879844E-9,8.357351E-10,0.0508584327,0.0855067681,-3.086105E-9,-2.379593E-9,78
2013-09-24,SPY,169.91,169.53,-0.002003064,52435689,54906740,46122763,51919801,4.8678629E-9,7.565074E-10,0.0446635803,0.0686489509,-2.437581E-9,-2.564483E-9,78
2013-09-25,SPY,169.63,169.08,-0.003070204,69721346,55339739,52650424,55215707,3.839529E-9,1.6357187E-9,0.0713399647,0.0725873198,-1.845781E-8,-1.746927E-8,78
2013-09-26,SPY,169.32,169.65,0.0021828273,41023796,38301962,35168511,35770901,3.0715496E-9,9.542102E-10,0.1118559044,0.0261539048,-3.798906E-8,-3.798469E-8,78
2013-09-27,SPY,168.83,168.94,0.0007105217,57561416,46390405,42769049,49310362,5.1088907E-9,1.0546128E-9,0.034352444,0.0510816935,-1.417849E-8,-1.52812E-8,78
2013-09-30,SPY,167.48,168.01,0.0036950993,78037706,69905690,61955376,65791958,4.1944155E-9,1.6847055E-9,0.008644481,0.1106450298,-2.325728E-8,-2.638727E-8,78
2013-10-01,SPY,168.14,169.33,0.0074658165,58767191,70149406,52728977,62434263,9.5208604E-9,1.2221311E-9,0.0578222265,0.0889798656,-9.57598E-9,-1.00707E-8,78
2013-10-02,SPY,168.35,169.15,0.0045633765,67287381,46747310,62493896,40033664,3.2254916E-9,1.1736205E-9,0.0571733889,0.0574850808,-4.080039E-9,-8.509625E-9,78
2013-10-03,SPY,168.79,167.67,-0.006955826,90522617,93514090,88043648,66763980,4.8507011E-8,2.4142702E-9,0.0289794585,0.0060859055,-2.157447E-8,-1.956285E-8,78
2013-10-04,SPY,167.75,168.86,0.0067728396,48446618,49694390,40618086,46364561,2.5686283E-8,1.0600243E-9,0.0287829063,0.0893105558,-1.859186E-8,-1.594575E-8,78
2013-10-07,SPY,167.41,167.45,0.0000597318,48799322,50928250,47147071,41448993,4.2250785E-9,1.2999051E-9,0.0316871003,0.0206068883,-3.179305E-8,-3.212334E-8,78
2013-10-08,SPY,167.4,165.48,-0.011535816,102066526,78996891,89115278,69808678,4.6166591E-9,2.3503407E-9,0.0288352473,0.100866968,-4.594101E-9,-2.705746E-9,78
2013-10-09,SPY,165.81,165.58,-0.001448488,87373165,88177931,82057358,71599340,5.5695255E-9,2.897281E-9,0.0083526708,0.0083703278,6.521784E-10,9.440922E-10,78
2013-10-10,SPY,167.29,169.16,0.0115889925,102752131,97595107,82675304,88195907,8.9461229E-8,1.5823245E-9,0.0322479696,0.0430229158,8.6497575E-9,6.9568198E-9,78
2013-10-11,SPY,168.9,170.24,0.0082547639,58385431,51084447,49906801,46805781,2.7201255E-9,9.511467E-10,0.0253603324,0.0735468334,-6.9202E-10,-7.56637E-10,78
2013-10-14,SPY,169.21,170.97,0.0107569002,58100067,56926779,51816114,50944730,4.1080899E-9,1.3473732E-9,0.0065026559,0.0496787834,-3.908904E-9,-9.4352E-10,78
2013-10-15,SPY,170.52,169.71,-0.004702572,82033714,74812250,76162122,65369811,9.0751523E-9,2.4557985E-9,0.0192053103,0.188253742,-4.464341E-8,-4.564566E-8,78
2013-10-16,SPY,170.72,172.07,0.0077603447,71967134,94850957,64501425,89422099,3.3942686E-8,1.5904102E-9,0.1150046589,0.0493268791,-2.414537E-8,-2.150435E-8,78
2013-10-17,SPY,171.36,173.22,0.0107958562,67767627,63699175,60473357,60471417,1.2053633E-8,8.07713E-10,0.0500905008,0.0456438711,-3.481831E-9,-4.604345E-9,78
2013-10-18,SPY,173.86,174.37,0.0028717497,74031853,66908836,67788381,56595922,7.1336369E-9,8.24174E-10,0.0554424534,0.0158296456,3.0541523E-9,1.4704084E-9,78
2013-10-21,SPY,174.43,174.4,0.0001146526,68415362,39899429,59468767,36778583,2.7783516E-9,6.995877E-10,0.0769520079,0.0424659885,-3.34597E-9,-3.452687E-9,78
2013-10-22,SPY,174.91,175.43,0.0025124207,57065756,74191469,50492645,65963033,5.2786908E-9,1.1822302E-9,0.0023817111,0.0885373689,-1.539254E-8,-1.490813E-8,78
2013-10-23,SPY,174.81,174.62,-0.001087485,50727837,58281915,50539535,48901228,5.5028321E-9,1.201007E-9,0.0770029769,0.2793965707,-2.190169E-8,-2.204362E-8,78
2013-10-24,SPY,174.92,175.15,0.0018277364,35046626,36189823,32052455,32673191,2.9455598E-9,9.499395E-10,0.0039647278,0.0240237775,-1.185391E-8,-1.181044E-8,78
2013-10-25,SPY,175.51,175.93,0.0023901673,49565373,46113852,43969042,42326280,2.3648867E-9,8.624137E-10,0.0316198709,0.0237372953,1.0102812E-8,9.8758145E-9,78
2013-10-28,SPY,175.89,176.21,0.0019879028,48181595,41367268,38444835,38189989,3.3025358E-9,6.738998E-10,0.0610594685,0.0719775382,1.3303104E-9,2.2269216E-9,78
2013-10-29,SPY,176.63,177.22,0.0033347495,38455393,52584574,36277663,48089105,5.1115955E-9,7.313689E-10,0.0173466484,0.0998052854,-1.334314E-8,-1.533786E-8,78
2013-10-30,SPY,177.38,176.345,-0.005937085,71884820,69793594,67121252,62357366,4.223477E-9,1.7277955E-9,0.1189466684,0.0393915027,-1.950209E-8,-1.72979E-8,78
2013-10-31,SPY,176.15,175.72,-0.002387179,75544010,60443243,67145249,56264668,5.1846587E-9,1.2408776E-9,0.0890762638,0.0781997538,-2.008367E-8,-1.977437E-8,78
2013-11-01,SPY,176.03,176.15,0.0006246983,67028281,79370315,65966969,66437026,4.8632247E-9,1.2364018E-9,0.0689301095,0.0442206099,-1.566394E-9,-2.598449E-9,78
2013-11-04,SPY,176.69,176.82,0.0009616745,39049318,49983649,31532554,50415741,4.3404159E-9,6.029032E-10,0.0705235178,0.0690081546,-7.059542E-9,-7.023663E-9,78
2013-11-05,SPY,176.14,176.32,0.0007945066,46399690,40778756,43995966,36223774,9.4494911E-9,9.054534E-10,0.0094051373,0.1215667903,-9.030575E-9,-1.069582E-8,78
2013-11-06,SPY,177.03,177.15,0.0008469552,45295009,43549051,41851801,41256250,4.8110226E-9,8.222391E-10,0.0020485297,0.0858994456,-1.758196E-8,-1.815351E-8,78
2013-11-07,SPY,177.5,174.94,-0.014356078,81405717,77581300,72379799,70479658,1.3008586E-8,1.7023386E-9,0.0866947694,0.0127295769,-2.398167E-8,-1.73147E-8,78
2013-11-08,SPY,174.86,177.23,0.0139139593,72937180,65899467,64008049,61522039,3.4002776E-9,1.508006E-9,0.0019085768,0.0345651628,-3.506301E-8,-3.280102E-8,78
2013-11-11,SPY,177.13,177.3,0.0009028836,29277289,34230682,28712240,25727284,3.1917882E-9,6.477279E-10,0.0288282949,0.0951536671,-1.078961E-8,-1.332191E-8,78
2013-11-12,SPY,176.94,176.98,0.0001130263,41684398,43353682,40764214,37282019,4.358595E-9,9.680681E-10,0.0140040632,0.1037733725,-4.085328E-8,-4.215754E-8,78
2013-11-13,SPY,176.09,178.36,0.0125844611,48682979,56606874,43723609,52630961,8.3784444E-9,8.407938E-10,0.0595339946,0.1080801922,-2.164187E-8,-2.264442E-8,78
2013-11-14,SPY,178.54,179.31,0.0043592535,51348312,53171636,47169960,49911287,2.7870769E-9,1.0291913E-9,0.0916476007,0.0046218466,-8.124488E-9,-7.558673E-9,78
2013-11-15,SPY,179.57,180.06,0.0030581914,52244027,53686941,50300563,50168716,2.0970944E-9,5.317329E-10,0.1228207321,0.0621721381,-2.732701E-9,-2.939342E-9,78
2013-11-18,SPY,180.35,179.47,-0.004724199,57223067,52438964,52383826,49569424,2.7378705E-9,7.811202E-10,0.0333879927,0.0649753003,-6.820941E-9,-1.052454E-8,78
2013-11-19,SPY,179.32,179.04,-0.00161853,48488610,46670277,42903467,43846689,3.585021E-9,1.2564615E-9,0.0713832201,0.2008219773,-1.593431E-8,-1.580914E-8,78
2013-11-20,SPY,179.41,178.44,-0.005029067,62310275,63335898,56036495,58743195,5.4875327E-9,1.9875513E-9,0.0333510704,0.1137008324,-2.540043E-8,-2.673703E-8,78
2013-11-21,SPY,178.97,179.88,0.0055719763,55262662,44873001,45115355,42944640,1.1247268E-8,7.680301E-10,0.015342681,0.0546607857,-9.745563E-9,-8.19441E-9,78
2013-11-22,SPY,179.97,180.76,0.0046565858,45251377,40221915,40280532,38576504,3.8813311E-9,5.695788E-10,0.051662924,0.0841912,-6.103239E-9,-2.801218E-9,78
2013-11-25,SPY,181.13,180.655,-0.002321469,48205566,34575246,41857269,35787678,2.0908331E-9,4.891501E-10,0.0524365856,0.1114286385,4.0186651E-9,5.3080706E-9,78
2013-11-26,SPY,180.73,180.69,-0.000498104,37943979,51750511,33802673,46522675,6.4813356E-9,4.575569E-10,0.0679220016,0.0676781616,-5.469849E-9,-5.821604E-9,78
2013-11-27,SPY,180.88,181.14,0.001325967,27703596,32178112,28064910,27772016,3.1154083E-9,4.1571E-10,0.068675498,0.1210573599,-7.738811E-9,-8.648596E-9,78
2013-11-29,SPY,181.32,180.91,-0.001766395,32898623,26543738,27463641,23529751,3.8500268E-9,5.914122E-10,0.0035801575,0.0147423993,6.828874E-10,-3.45134E-10,42
2013-12-02,SPY,181.09,180.53,-0.003041785,55235107,45761574,52304561,43183804,3.2008508E-9,7.044173E-10,0.1418111421,0.0052720932,-1.98816E-9,-2.0376E-9,78
2013-12-03,SPY,179.94,179.88,-0.000500292,63615685,61193985,65609288,43804157,1.8920015E-8,9.752626E-10,0.017148895,0.0356894985,-2.191334E-8,-2.290855E-8,78
2013-12-04,SPY,179.1,179.7,0.0031775259,64978296,60891587,60056599,52090772,1.2447973E-8,1.4862847E-9,0.1107358411,0.0716083131,-6.372526E-8,-7.072216E-8,78
2013-12-05,SPY,179.41,178.99,-0.002232019,65622800,46035583,58444100,41745156,3.9920232E-9,1.4711632E-9,0.0055217475,0.0109152023,-3.402074E-8,-3.48385E-8,78
2013-12-06,SPY,180.66,180.93,0.0016039383,62312382,67094843,50525551,64889715,5.0665657E-8,9.560266E-10,0.0265311616,0.029581904,-5.448826E-9,-5.13516E-9,78
2013-12-09,SPY,181.47,181.38,-0.000385813,32584597,38689110,28609982,34602810,6.9819946E-9,4.866067E-10,0.049935037,0.098455442,-1.956272E-8,-1.98985E-8,78
2013-12-10,SPY,180.98,180.77,-0.001271667,38445246,43496973,34608062,38626180,2.7152253E-9,6.210102E-10,0.0597786391,0.0390241395,-1.043819E-8,-1.073584E-8,78
2013-12-11,SPY,180.81,178.68,-0.011626421,80151891,54553844,70083844,47734527,2.2648598E-8,1.0559494E-9,0.0368534422,0.1105167546,-3.371887E-8,-2.890613E-8,78
2013-12-12,SPY,178.63,178.18,-0.002803007,60469424,56595490,54201676,47426687,3.0748716E-9,1.053196E-9,0.0365251652,0.0763099907,-1.211584E-8,-1.168587E-8,78
2013-12-13,SPY,178.5,178.11,-0.002187264,63227104,46468464,53853626,41058132,2.4873364E-9,9.207144E-10,0.0060283188,0.072513568,-2.987913E-8,-2.985239E-8,78
2013-12-16,SPY,178.94,179.2,0.0015635473,50732220,50295743,43567354,45992908,9.1779792E-9,8.658643E-10,0.007057011,0.0800332311,-4.074432E-8,-4.067278E-8,78
2013-12-17,SPY,179.36,178.63,-0.004582294,48734270,43419275,43678908,38104543,3.7340045E-9,8.602947E-10,0.0020809691,0.0164657385,-2.676727E-9,-7.88228E-10,78
2013-12-18,SPY,178.92,181.7,0.0154181968,120049156,120279507,106854946,114010878,6.7685185E-9,3.4354051E-9,0.1691212215,0.0247365658,-6.026681E-8,-5.815322E-8,78
2013-12-19,SPY,181.19,181.525,0.0017094493,78164642,60870257,73048413,53285389,3.6356567E-9,8.97807E-10,0.0251117633,0.1004857367,8.5445594E-9,8.3070807E-9,78
2013-12-20,SPY,180.67,181.55,0.0050241652,89944465,116901673,80469186,112349747,3.7910245E-9,6.167311E-10,0.0000149867,0.1286680735,-9.069089E-9,-8.115966E-9,78
2013-12-23,SPY,182.41,182.46,0.0007124264,50712337,42468912,42067383,40670944,6.2323631E-9,4.883093E-10,0.0870417229,0.1035861941,-9.136123E-9,-9.167648E-9,78
2013-12-24,SPY,182.54,182.96,0.0021342389,20334032,26245959,17440809,25627788,4.8407243E-9,3.033248E-10,0.0094839293,0.1836366307,1.0602522E-9,1.9570442E-9,42
2013-12-26,SPY,183.33,183.87,0.0027780065,29617629,34816187,26812782,32701647,1.528626E-9,3.411507E-10,0.0449211959,0.1183608193,-1.313248E-8,-1.220307E-8,78
2013-12-27,SPY,184.1,183.83,-0.001413274,32028309,30754041,29578067,28392447,2.0678198E-9,3.544757E-10,0.1562881185,0.1481760624,-1.460003E-8,-1.448663E-8,78
2013-12-30,SPY,183.87,183.81,-0.000271968,33610529,24184393,32291190,21512598,1.6689736E-9,3.393373E-10,0.1006303238,0.1405210998,-7.787679E-9,-8.594576E-9,78
