t,log_price_med,log_price_p25,log_price_p75,log_fund_med,mispricing_med,mispricing_p25,mispricing_p75,log_ret_std
335,-3.649400115112974,-23.025850929940457,15.950369600363615,1.8252556559458282,-5.506170953357686,-24.804863224615243,14.142596572843335,40.89347828973434
336,7.359087067442245,-20.030088794859946,17.58957465712546,1.8264632806555086,5.52809881633603,-21.837319881913544,15.792218791214474,40.669124031088394
337,-5.168987632866108,-22.88381481847522,16.76067517109075,1.8270210922028394,-7.0004101356212285,-24.68139656354589,14.949621642448179,41.53275204534289
338,5.82076432598515,-21.406938413922596,22.34680218012495,1.8291346291511432,4.039776290412018,-23.22100715453665,20.507083549460166,41.45367740099882
339,-2.5614392346308343,-23.025850929940457,11.05785020808902,1.8284309660731926,-4.341644788104555,-24.82976304577909,9.214284782678135,40.96407578838668
340,8.686434452101874,-11.474159505284483,21.15753259603744,1.8302558941223634,6.865603339938075,-13.317829677860963,19.346285436315004,39.705823954850395
341,-7.4673012420995155,-23.025850929940457,11.424733397679496,1.8287052934710921,-9.288650067768184,-24.83536061890277,9.565671557587514,39.985742834229626
342,10.204797544448308,-12.026565792558301,22.24078795398041,1.8289830172540529,8.326997924514384,-13.889308121973018,20.408838403875258,40.76556346050802
343,-9.907902006698652,-23.025850929940457,20.455686313627854,1.8320786407100318,-11.78673032404696,-24.833498836623363,18.603975074059804,41.5090308455273
344,8.195945045562095,-23.025850929940457,30.339641772996345,1.8320119374097716,6.381399227349392,-24.78284721364883,28.489163895043518,44.192348386965314
345,-6.584173138245129,-23.025850929940457,20.69645788447574,1.8334049727039734,-8.399864494501706,-24.858579393149412,18.846962871881257,46.181880546554495
346,5.251240762112701,-23.025850929940457,17.39431563816973,1.8353106391300624,3.4551313806040103,-24.784664457099574,15.567832101318604,42.56747703184533
347,-1.523554378786263,-22.434211900535367,17.343822441557737,1.8379244349348098,-3.3197370017165557,-24.248436595068128,15.520828304124613,40.60740900334508
348,4.522777085922077,-22.370731487622763,31.00296238199956,1.8380969498137127,2.699079188378077,-24.161861212129267,29.253895519280775,43.13638445230671
349,-0.3615441749444624,-23.025850929940457,16.76313731132074,1.8384552269330103,-2.1814819911592687,-24.839046877154566,14.919709812379148,45.52148930609594
350,5.044127900251107,-21.337343877030776,15.790951283310573,1.838054832159498,3.1885995724386578,-23.184313975973524,13.947910642365757,41.758622051373266
351,-1.2649413170331716,-19.660010358293015,14.990253759761664,1.8361558563416938,-3.086040898028773,-21.502499134568755,13.12097108308183,38.31568017268024
352,7.842788427073307,-18.19844389555806,19.572105288795257,1.8369884390510247,6.07064981113345,-20.067448119479835,17.72798830700734,39.990704196949864
353,-6.106648521707925,-23.025850929940457,14.969947474757648,1.8386046052629035,-7.878012362809711,-24.772672533368087,13.101015694833475,42.37768996610293
354,8.716219215983738,-18.194734509394664,20.799991063926846,1.8390618390469897,6.876254021359141,-20.03542238265557,18.967907501647115,42.419163199228024
355,-7.408761633343927,-23.025850929940457,10.35385390593897,1.8390302987148472,-9.24987601992642,-24.84002131760452,8.566973560274688,40.60685786040702
356,5.718797856333074,-10.380377845369715,23.780486908954735,1.8385789450570587,3.8512783375571447,-12.169743836323883,21.99203802106697,40.05449451938003
357,-2.1747099813387645,-23.025850929940457,12.905735771219781,1.842241783343663,-4.041805234252247,-24.84108821982641,11.059973364875772,40.31071265276955
358,4.983915442645285,-14.634403376946032,21.99781843606961,1.8418065119092322,3.147524364026951,-16.479225213056978,20.22919507606379,39.73257993619294
359,-1.076596518402333,-23.025850929940457,13.507918578599217,1.8450191037320898,-2.910468859464985,-24.83767637925603,11.708587434759428,40.25670008637678
360,6.024501946621807,-15.81568284758442,20.22010483396357,1.8456297734529978,4.147398091670921,-17.61601496280727,18.344118157346628,39.96033713823781
361,-2.7871730432764528,-23.025850929940457,13.227088943974891,1.8452791486681583,-4.661137538328468,-24.79458560560571,11.39783310229571,40.19895693096348
362,6.999370242085199,-15.239547413502926,23.220826650078557,1.8453314331061699,5.168395130740251,-17.06882595454692,21.342764770111746,40.7259847430002
363,-4.4583075346930485,-23.025850929940457,11.907841057043365,1.8478180403667301,-6.2891108063322,-24.853804628263525,10.069704100326073,40.11932789249021
364,7.823495025194882,-12.960403713110592,20.534736456634814,1.8487443406850117,5.9233979694656735,-14.800834112263281,18.7630015655051,39.42168897609916
365,-5.711804053200655,-23.025850929940457,15.280737227765675,1.8519422090583624,-7.61308149676227,-24.846605234133584,13.45551287850495,40.306581526014675
366,6.428579820791491,-18.82187441373004,22.44737909204984,1.8524848250914916,4.558514915315659,-20.648196770225837,20.598503026860758,41.5897376689053
367,-3.5639012844464313,-23.025850929940457,13.977515216350367,1.8514473354539747,-5.433065545430724,-24.853298200633677,12.20162359828633,42.83228863282726
368,6.322593762868303,-16.69422050458897,23.33725322253165,1.8514402801656729,4.503379287137625,-18.472822824951407,21.463523491350344,42.52308510933273
369,-3.3576285312625735,-23.025850929940457,16.09623110786115,1.8528482158289883,-5.179424706589773,-24.815656055370315,14.219006196822653,42.75221016813505
370,2.3945586616704735,-20.09515066196328,14.68577609895275,1.8525010337864205,0.5589529540483422,-21.972633671313666,12.823115373434732,39.377222733538495
371,1.7899221501481626,-17.680056206477424,14.590472723495616,1.855494570631926,-0.06252260949113331,-19.544934342374738,12.734690931752683,37.42854222155244
372,3.33096789301956,-17.535069683206515,26.32766564113515,1.855639660966718,1.494707132980682,-19.391414101086546,24.48435509247227,40.90172643107034
373,1.4890470134280707,-23.025850929940457,15.61191887382683,1.8569177470068783,-0.34933174044922033,-24.85226530025369,13.740931633430037,44.22988111555128
374,1.822826391207478,-19.279038269259626,18.26110642667347,1.8570529984777608,0.031888365155100074,-21.15115206939031,16.434195636692728,42.773685063236904
375,1.0990226146838498,-22.939253903738575,13.603909006217755,1.8577494815434663,-0.6977377036986773,-24.732558961637054,11.737296985368056,40.27755509249316
376,2.217622279352881,-15.802138662292247,19.792762763496796,1.8589742730689531,0.3597682665709161,-17.668381924691857,17.909949134820152,40.57192335041891
377,3.7605655880885998,-23.025850929940457,16.23667463447271,1.8596494259155656,1.9013746528313604,-24.845245411169962,14.423030676702679,41.67579758531631
378,0.33049729743311124,-20.516269009507983,17.156702477794212,1.8581641774817739,-1.5162737297951414,-22.329077375406722,15.335715957992878,41.58811104708599
379,3.6380278306456217,-21.799255240148412,21.95217917080359,1.8613050266768103,1.7858969336902089,-23.59902210841974,20.076592599427226,40.87757889408267
380,1.172685348291006,-23.025850929940457,10.063267878927352,1.861126823522868,-0.6822387329779603,-24.82373685549302,8.22280845683925,38.939598501780026
381,3.039942922252027,-9.737995819653378,21.041249922346314,1.8614158205454614,1.1772456391011472,-11.57857769914746,19.14268124854169,38.576378190399026
382,0.19520081966639152,-23.025850929940457,15.21103899094037,1.8613798671800528,-1.6590736021529247,-24.84796127957624,13.346573968525508,38.28594686404623
383,6.288632697716797,-18.589188864732343,21.07785988392204,1.862491805997778,4.434719076354952,-20.455455346571075,19.21774063205953,39.81514121834823
384,-3.4116029859057795,-23.025850929940457,25.739254174087314,1.8622443606158998,-5.2654760140010035,-24.855059474230202,23.856365110960127,44.23596806911481
385,3.3242205923831776,-23.025850929940457,25.81684123735323,1.8594778299815515,1.4971170279443893,-24.854503050540494,23.997560715623607,45.96083692889444
386,-0.26694715377431866,-23.025850929940457,16.442793699920472,1.8619507239204323,-2.1267064310397474,-24.854663738401893,14.584788261253752,43.58030299767166
387,0.9597658541753104,-20.7405394639223,19.582945410766158,1.8645637327336613,-0.9074986509233387,-22.59944653176931,17.721769351655897,41.29425378516857
388,5.9079276209929645,-23.025850929940457,24.099810685779673,1.867525022586161,4.040063990101628,-24.80265742159506,22.270728529043467,44.17956827057542
389,-2.637132853535413,-23.025850929940457,21.398825373447846,1.8695588783475587,-4.508348679225726,-24.862391055221043,19.571881816989688,46.67357265293961
390,4.486508625835368,-23.025850929940457,24.974253025887542,1.8694865363316269,2.615976803125514,-24.86861541340355,23.129122222912173,46.580590293881905
391,-1.6224720662980916,-23.025850929940457,24.445748686092106,1.8694111656691255,-3.498184524832398,-24.85237626315798,22.545958648217038,45.78609474396549
392,5.18476048045946,-23.025850929940457,18.820906693212713,1.8696889904209306,3.299679896469789,-24.83250277162281,16.987501491363446,42.957909455070116
393,-1.2060785329621249,-22.486312241462457,12.997161426886539,1.868936495500424,-3.0920511945528446,-24.294225913093406,11.164506937489076,39.77770904923038
394,8.021658255167036,-14.837292627564608,25.16792263971149,1.8695101400471013,6.1517103575529415,-16.670982070566776,23.317534218439953,41.32301168893726
395,-6.122330050415465,-23.025850929940457,16.815167093844465,1.8702071876645396,-7.99135620789419,-24.857548882349242,14.965307465310271,41.79491300102574
396,5.7110938365999395,-20.073160763125124,18.01826992306735,1.8696016821175114,3.870239740799069,-21.910271811474697,16.156946308561196,40.658181197952516
397,-2.1747155775867393,-23.022661274857896,18.263370862838798,1.8702424633749075,-4.014743690432837,-24.83166324430295,16.348785588130177,40.97314649741516
398,6.073251125340295,-20.704658507868565,22.771986397735212,1.8694971156103208,4.210782442223357,-22.54787302564477,20.88732112987026,42.096339944655135
399,-2.761263693843074,-23.025850929940457,18.359377336602737,1.8705567431380519,-4.626233439651564,-24.867664563591273,16.556705970969702,43.14260791349779
400,1.7061811026720746,-23.025850929940457,19.248767687657185,1.8729575133120928,-0.1671601564551719,-24.802545064107875,17.418649494232945,41.94191051260659
401,3.58908269034507,-23.025850929940457,18.829351677694557,1.8723473131750874,1.715082407427148,-24.837026651327843,16.946404701732366,43.365418393174124
402,0.8873202481055196,-23.025850929940457,18.267943226296808,1.872080875761739,-0.9871608011703278,-24.835939515247397,16.37874492976821,43.111123615583665
403,2.7707907395784246,-22.485362647513114,15.787046315949713,1.8715422390601382,0.9563816454750446,-24.318076589202562,13.9680954614703,41.272132973996
404,1.9264979322731666,-19.691830811649737,19.36918704601633,1.8735940113586405,0.03409874501401433,-21.512621375105354,17.489676437194046,40.30215921851306
405,1.9204698984722053,-23.025850929940457,22.70595911789536,1.8753304561192343,0.08498620203604434,-24.892921478263613,20.81942092227404,41.49706876505002
406,3.2739997707672925,-23.025850929940457,17.41719652021585,1.87690954716202,1.4153061915302627,-24.78956221303097,15.571534818687669,43.18996553497026
407,0.3835195907818349,-22.461775438149377,13.238214958994744,1.8791400469114137,-1.4455929011438078,-24.3103319339351,11.347338960419172,40.6838325671601
408,3.855322881994983,-15.1301862274677,12.268841660100902,1.8796969144992834,1.9979216303885456,-17.023073104547347,10.389062626171782,37.731327375483815
409,-0.392805845538565,-13.432302976586001,19.174579978037347,1.8807971946539994,-2.3007442414621253,-15.315223804259986,17.320193447125657,38.13023190795206
410,4.040133157200091,-23.025850929940457,12.78700051684581,1.881764490239211,2.2234371650420464,-24.79497576154689,10.920599404354968,38.09634965871569
411,0.4857012632724269,-14.441238195131085,19.429941029253204,1.8841095869980757,-1.3291704705739065,-16.299034208151504,17.5129309417481,39.32158289163344
412,3.4805168692639397,-23.025850929940457,21.863848900977217,1.8839314142443468,1.6271855829131294,-24.847193110563698,19.976709777047184,41.389751874623194
413,0.45636257468803887,-23.025850929940457,21.307333190640726,1.884083750419165,-1.4084949485098195,-24.872346442515642,19.450966075735536,44.186623199154525
414,2.8839424088706673,-23.025850929940457,28.23831472554286,1.8839230373804177,1.0327442304207948,-24.872691731609375,26.307066047862403,45.66719788631995
415,1.0963829465850126,-23.025850929940457,14.431894652982411,1.8823096631250387,-0.7714637549137482,-24.900632658240404,12.505428707350463,42.26106329566546
416,4.529365118483153,-17.0764303117222,19.039490926269014,1.8844250414248438,2.6447485555480377,-19.006467422400554,17.12128936471676,40.12369298109212
417,-0.12235130023698568,-23.025850929940457,17.812042916656008,1.8853275399952336,-2.010872401327295,-24.85831030158239,15.92263068452494,42.50919942983388
418,2.8259653431908447,-22.81409207512933,21.764948507913235,1.8860667512642095,0.924812667005781,-24.605504780179256,19.88708235336378,43.78300403507563
419,1.5598580556768715,-23.025850929940457,21.944012754330686,1.886948742264032,-0.32561248744421456,-24.86006848362377,20.03321428926828,43.152624659943626
420,1.3296091936433503,-23.025850929940457,16.8305372475709,1.888250782288316,-0.5545496470207112,-24.826969889510828,14.978225063111156,40.995918587020135
421,1.6044512449392963,-21.4452039344889,16.43339071318474,1.8872390996136388,-0.30464029460484915,-23.296717672264442,14.550509665183837,40.00242797353817
422,3.8117482547656643,-20.67054796162964,18.70951118877735,1.888709509185251,1.9478372727926794,-22.552203111480964,16.840405928067817,41.50086635355184
423,1.0176979376092208,-22.66478166515592,19.23544382709111,1.8904712202565692,-0.8463638220157824,-24.486947183294095,17.36294963258871,42.549967303098086
424,1.4305436722635463,-23.025850929940457,19.073155207735233,1.8884799049408465,-0.4479514208900882,-24.803946831641074,17.15769351977954,42.46396068082206
425,4.707997569673429,-22.89197298544707,21.586263829158266,1.88953643494181,2.8338894106853756,-24.738697648012668,19.67428105729994,42.93062088077988
426,-0.44391577172294405,-23.025850929940457,14.390434652310386,1.890183643206511,-2.320051487810776,-24.873721739893153,12.519441535736174,41.4144057131814
427,3.9719319874351626,-17.166596176422907,19.198743468489923,1.890630469439218,2.0916368233375224,-19.035241976852888,17.384658111112152,40.71092286131962
428,0.9098461258003383,-23.025850929940457,19.456898610991146,1.8927235195809486,-0.9721355503826603,-24.838230100397453,17.549606430391037,41.93466763385576
429,5.969658823735539,-23.025850929940457,19.484347381278994,1.8947763968615514,4.07624101466809,-24.855564238910073,17.68138103632704,41.96277714842725
430,-2.5340297267328675,-23.025850929940457,19.516574143539096,1.894438282128846,-4.430184570846306,-24.84128343331965,17.564836191586057,41.70053463869208
431,4.018694671363058,-22.23243724802704,24.06641023665376,1.8924729947838066,2.225521068972361,-24.078415987955438,22.15729665140894,43.40959921225991
432,-0.2763524389852496,-23.025850929940457,19.474900273288576,1.893527030723019,-2.0903569530165362,-24.865370772238656,17.598209196658892,42.893641564345124
433,3.8295290100088595,-23.025850929940457,15.934656627726234,1.8934536194571678,1.9536776396637632,-24.859927866307473,14.025360769258615,39.803678858398484
434,0.5565190153355212,-19.715261115036455,17.038081165705883,1.8945278759916688,-1.3402395322138676,-21.62528313110888,15.138727755554026,40.404130776622
435,3.84298701915035,-21.348870190830812,15.231697734181818,1.8951252293356848,1.9144081586310309,-23.209046472266742,13.342635361938544,40.76143289867757
436,0.7203902646319396,-18.596568565824384,19.393412734649498,1.8951504248775135,-1.1988362698935604,-20.48342369472157,17.478461523065377,40.66421059189932
437,5.178322257018627,-23.025850929940457,20.491254460154696,1.8958419340369446,3.245484785573445,-24.87609337476365,18.56171320143091,41.71031475328573
438,-1.3375095322584851,-23.025850929940457,26.557141407689915,1.895572655075815,-3.2723154879904164,-24.870456152687463,24.6442863776339,44.98116813554371
439,7.868879243638392,-23.025850929940457,22.73205433106872,1.8982811039600476,5.934281438005785,-24.918693566018952,20.83654157201934,46.77416494071131
440,-5.8825924183460945,-23.025850929940457,18.577401737789877,1.8970886403541956,-7.816488771742939,-24.884029460555396,16.66391784005054,43.73727208442946
441,6.500330926695241,-21.004320965976323,22.01709133596051,1.897338862780519,4.631309395766994,-22.857237047942725,20.09035385568064,42.294632585239164
442,-3.4831196791188526,-23.025850929940457,15.823420982781407,1.8971348441454765,-5.353723142336176,-24.89892259522161,13.923315857021612,42.70265624629217
443,5.472004649690508,-19.53554675448911,20.270755346628082,1.8978475201042584,3.6158215509557214,-21.435257863944308,18.399125684344583,41.986816455494505
444,-1.7469637406236673,-23.025850929940457,20.884584093380653,1.8959766628824197,-3.602877317509592,-24.882101428438965,18.974117315497228,42.649161409591954
445,5.287731733951355,-23.025850929940457,18.391367323515464,1.8970880221248496,3.440501196201746,-24.8894125791638,16.447297400482828,42.446424809149335
446,-1.5657349827197795,-23.025850929940457,20.560887929573916,1.8984509437492123,-3.412488733076663,-24.884085898758,18.620138727654503,43.08883846434289
447,2.4741288496907123,-23.025850929940457,25.678763269837116,1.9003965893358996,0.604606805218873,-24.85494694858876,23.779855438480876,44.43349518136228
448,0.598642202503213,-23.025850929940457,20.990239995042398,1.902137178474442,-1.285614396309569,-24.885823430178906,19.08663857091812,44.950460572528236
449,1.1195791760149376,-23.025850929940457,17.94994718754395,1.9025447935531112,-0.8199184692676346,-24.908633856553386,16.084879344366538,42.441664051465914
450,5.937900112448805,-22.83966051821997,18.17391966500384,1.9038923973563127,3.98913677917137,-24.640873530481606,16.28099068000421,42.34414174893215
451,-2.3225552666314586,-22.81802313296365,20.91439182987382,1.9043272920716863,-4.272564206560274,-24.644829835840135,18.994974887848876,43.62686597100561
452,6.479911825284551,-23.025850929940457,18.220155212778558,1.9049468237961897,4.59346402907059,-24.876472159120034,16.346110865008836,43.0287763029593
453,-3.450390144936455,-23.025850929940457,12.530215886842406,1.9056686886893437,-5.336105543484031,-24.873487333157613,10.703815392117283,41.593957372799096
454,5.034535887030179,-14.050913309766006,20.6447432572754,1.9042088484625075,3.1809766043413026,-15.875233974498757,18.705319720010948,41.059563941908856
455,-1.0481944643637289,-23.025850929940457,13.252537121484128,1.9064459670917224,-2.9023679015447166,-24.921627892630905,11.395522359858834,39.63416874805144
456,3.676068479648121,-15.22216543811151,24.84322333191465,1.9078636917503988,1.7753859907073117,-17.07929252599795,22.90932852281609,40.04820457430806
457,0.8074534939551015,-23.025850929940457,18.588255779757993,1.9084801987491768,-1.079182482563004,-24.906786197096316,16.66537592035386,43.308528784230745
458,3.2063921044010515,-23.025850929940457,18.387818642888746,1.9094802244217373,1.30202961624571,-24.8533724696607,16.42073641192175,41.55541462800447
459,1.8980239807687702,-23.025850929940457,10.842367291281903,1.9087199537979485,-0.00774698090638537,-24.89128465478483,8.92275500645886,39.22095576532847
460,3.1523767999752144,-10.876750101600496,18.617291826150215,1.9109693317711636,1.253763528417137,-12.798268202946632,16.768288931199216,39.08654782232843
461,1.286873731338244,-21.963305359841044,15.452106315098447,1.911455106102254,-0.6207627377483276,-23.813907418931155,13.566304541907604,39.231707792529974
462,3.529308240138945,-18.971410388237597,18.762497643678415,1.9113371886235737,1.6327182259502435,-20.84667568189756,16.92373533399785,39.65657052471077
463,0.9701690937664811,-23.025850929940457,20.65694195059676,1.9118321340555358,-0.912677196075744,-24.847241468119606,18.721335340373145,42.683866121513844
464,5.042985054520946,-22.039090901164855,20.87994791873684,1.9112828515234543,3.1282594205230763,-23.875243062818047,18.964170203408656,44.353412081386814
465,-1.4981191157688332,-23.025850929940457,13.169572815396213,1.9133268309575167,-3.412180105369419,-24.87170085072302,11.251229948918796,39.67794519231372
466,4.189614770899356,-14.896592175313234,16.9358028087275,1.9137150166594523,2.304568520524211,-16.8148609933703,15.024234159754327,36.66649131634529
467,-0.5901075537189107,-21.48020269962827,22.860154992730504,1.9146079338678383,-2.472725135510053,-23.391075883579617,20.987924632815485,40.30019085431862
468,3.6845030749961944,-22.866174360489747,19.547775407803353,1.9158743609005648,1.761644616632568,-24.737667910568604,17.615519324558086,41.63402255028356
469,0.7600788371452447,-23.025850929940457,20.501253834430994,1.9163471871666502,-1.163856831222747,-24.873804173089816,18.572019060618587,42.26717513456192
470,4.053091293277376,-23.025850929940457,29.9311660874277,1.9176086222710231,2.14764803529075,-24.88837215249962,28.020470758712655,45.4840191556624
471,0.502086108132078,-23.025850929940457,22.991552837344962,1.917518172454217,-1.4016146772548963,-24.931476909328477,21.06219477156528,46.59576971538482
472,3.5840450713381795,-23.025850929940457,15.182186997194503,1.9201408071431647,1.7668308850147405,-24.94210328481052,13.304425493312158,42.741113015543824
473,0.6157397302768781,-18.507479974200635,12.09416435638104,1.9201961682367106,-1.3012902445773096,-20.387071555607797,10.181159262567714,38.653112797415645
474,2.035857389526942,-13.03506644580823,18.226218922816926,1.92095813145681,0.17671597164253494,-14.949111249493793,16.302400392015713,37.41499037866902
475,3.7911956885239375,-22.94988774917863,15.198248273599365,1.9213384572205663,1.9306797832908698,-24.829793565020427,13.283724171285295,38.633038469650884
476,0.7279332061319046,-18.399646790461347,23.31859628558106,1.9233109896911507,-1.2144846465849675,-20.337948012547834,21.331704148636305,41.08383820630796
477,3.032327289541981,-23.025850929940457,25.14469164667178,1.9241480100794233,1.1787109335444264,-24.928269097349997,23.236101725142014,43.82169050473659
478,0.8434404206075496,-23.025850929940457,17.757593680554834,1.9243424209774784,-1.039190801420113,-24.94195684191324,15.894506970429745,42.71959970713094
479,4.498720842729155,-21.88167355424633,19.640403167574444,1.9244918623846536,2.6172138774784623,-23.743129870504283,17.694108690815803,40.50810045194769
480,-0.48844029881228024,-23.025850929940457,17.641067842269006,1.9251861250467155,-2.371324168777139,-24.90296975414602,15.7154115587478,40.879761229176665
481,4.943537840752907,-22.66493228977002,26.62462786699347,1.9267421165678136,3.0678649917558616,-24.576877301197037,24.664448645567745,43.92314449829345
482,-1.2169545840796472,-23.025850929940457,19.776314549510424,1.9269473395549075,-3.0930932461783214,-24.943262108665092,17.80814961456254,46.168897714132996
483,2.743823461189711,-21.107395582782168,19.12043170699964,1.9272084586956444,0.8014790972258936,-22.987075543318095,17.222534396804367,43.09495156131447
484,0.16451533645904703,-22.77341119436581,10.190983131499955,1.927594155390271,-1.7457039741867784,-24.6674049531977,8.192136818459833,37.06230032312994
485,5.867769503879414,-9.564769073970002,24.375151238941385,1.927576426969575,3.9467274527918206,-11.564236913463894,22.46686577786561,37.746182766156515
486,-2.298115990352915,-23.025850929940457,16.007965359639158,1.9287601650459871,-4.193527844048593,-24.915346939402458,14.13286615146267,40.50342701911139
487,5.627228833680693,-19.941500759533767,21.880710399380312,1.9297603165340973,3.756618018805453,-21.819553849418163,19.951323530060343,40.5595118105462
488,-2.20771004252336,-23.025850929940457,24.663374514165973,1.929766099252424,-4.081256116756638,-24.89293101677405,22.74855087738576,42.46849878058994
489,4.258807810518063,-23.025850929940457,23.97904323169294,1.9299570000217017,2.359130729455538,-24.90865077318915,22.02058468578773,43.21529690770794
490,0.2955218958997319,-23.025850929940457,14.034926414906751,1.9300078920926969,-1.6042520162060245,-24.910441694269018,12.086632816843563,40.9530740513146
491,6.585483259760152,-16.318879100843407,22.382952783363436,1.9322171411546285,4.68389230607513,-18.268067413457125,20.45825262184333,39.70206439692732
492,-3.905562730193062,-23.025850929940457,20.32041235945276,1.9331567121476338,-5.807928655678178,-24.9233811179348,18.40394601249517,41.605749213371
493,2.887216693520155,-23.025850929940457,27.341174262684888,1.9333989858528955,1.0245440132910355,-24.922538822548063,25.415721968146407,45.173729466202516
494,2.1901299680544275,-23.025850929940457,24.167483883482376,1.9332134767991025,0.32912746208150956,-24.955377466920645,22.260107016857408,47.84204917550965
495,2.5699004759790656,-23.025850929940457,20.34169035132722,1.933132689140589,0.6822827934043454,-24.9277922438715,18.386371159108077,46.70094911487526
496,2.2861622566837516,-23.025850929940457,22.983197166085958,1.9336959183756146,0.3500400812144059,-24.937078980787877,21.07777992944767,45.13613337026239
497,0.8254464075173822,-23.025850929940457,17.68697037461463,1.9339949302587138,-1.0926100603751074,-24.941442089467696,15.739582218203983,43.14835445052207
498,1.5695537697990336,-22.443492290900576,18.745308336267357,1.9349150929203462,-0.38867373609924993,-24.281881264240614,16.84104624027274,42.320475242679684
499,1.831222963542615,-23.025850929940457,17.045557619698133,1.9356636263257379,-0.08477744505104923,-24.91049566556764,15.101602138838976,41.748160873965375
500,1.9967385748999469,-21.56612874022151,16.526313003324518,1.9369963385790765,0.08668947667487759,-23.511493882423853,14.57954992338563,41.15040502959203
501,0.45561372665326294,-20.665140578282724,16.574844527300975,1.9362836336925886,-1.4730201712401172,-22.61498517400659,14.614901552932604,41.847545830391894
502,1.0887329067412992,-20.684639425397407,26.110738322169826,1.9362398835063748,-0.8839094759245252,-22.645067559023285,24.203112589410512,42.476527728842996
